wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q108391615,Yerbol Karashukeev,Yerbol Karashukeev,male,1976-01-01,9,https://primeminister.kz/en/government/composition,2021-09-03,Q108391646,Minister of Agriculture,2021-07-01,Q108391615-97E1DA07-3795-4F98-AB82-C02611E0B25D
Q108498636,Serikkali Brekeshev,Serıkqali Brekeşev,male,1972-10-14,11,https://primeminister.kz/en/government/composition,2021-09-11,Q107752348,"Minister of Ecology, Geology and Natural Resources",2021-09-10,Q108498636-79DA61D4-9C7F-4530-B6DB-69F2BA2AB248
Q110529924,Askar Umarov,Askar Umarov,male,1976-06-30,11,https://primeminister.kz/en/government/composition,2022-01-14,Q107752588,Minister of Information and Social Development,2022-01-11,Q110529924-B477C10F-E4F6-49BB-94EB-79CB828CCA4A
Q110556519,Kanat Mussin,Kanat Mussin,male,,,https://primeminister.kz/en/government/composition,2022-01-14,Q107752344,Minister of Justice,2022-01-11,Q110556519-DAC44E20-DCAA-455D-93AB-A305F193E5B3
Q110556593,Kairbek Uskenbayev,Kairbek Uskenbayev,male,1964-10-24,11,https://primeminister.kz/en/government/composition,2022-01-14,Q107752563,Minister of Industry and Infrastructure Development,2022-01-11,Q110556593-27BE166D-CBB5-47B0-901D-81A261589F54
Q110556854,Azhar Giniyat,Azhar Giniyat,female,1969-06-08,11,https://primeminister.kz/en/government/composition,2022-01-14,Q107752583,Minister of Healthcare,2022-01-11,Q110556854-C70D5B69-9A07-4FAC-A633-D6118DE8FD9D
Q110557338,Alibek Kuantyrov,Alibek Kuantyrov,male,1983-11-14,11,https://primeminister.kz/en/government/composition,2022-01-14,Q107752575,Minister of National Economy,2022-01-11,Q110557338-535FB2D6-CCFD-469A-8DF9-B072077EF9EB
Q11348947,Ruslan Jaksylykov,Ruslan Jaksylykov,male,1966-03-04,11,,,Q107752328,Minister of Defense,2022-01-19,Q11348947-6749CCCB-B647-45B7-9F5C-272632E1A31D
Q12542039,Yerlan Turgumbayev,Erlan Turgymbaev,male,1962-08-14,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752298,Minister of Internal Affairs,2019-02-12,Q12542039-1CF650F9-FDA7-489C-8150-BE63AD72588D
Q12562169,Serik Shapkenov,Serik Şapkenov,male,1979-07-29,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752312,Minister of Labor and Social Protection of the Population,2021-01-18,Q12562169-62C39AF9-53C8-418B-A0A8-BA91451D9AFD
Q1521334,Galymzhan Koishybayev,Galymjan Koishibaev,male,1968-04-12,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752391,Head of the Office of the Prime Minister,2019-03-26,Q1521334-26092CAA-0E8D-44B8-AA59-073730723206
Q16436597,Yeraly Tugzhanov,Eraly Togjanov,male,1963-05-13,11,https://primeminister.kz/en/government/composition,2021-08-02,Q97358527,Deputy Prime Minister,2020-02-11,Q16436597-EF61287B-70F6-4C5B-AB7A-F4881A729EE1
Q16436743,Roman Sklyar,Sklyar Roman Vasilyevich,male,1971-05-08,11,https://primeminister.kz/en/government/composition,2022-01-14,Q96377974,First Deputy Prime Minister,2022-01-11,Q16436743-DCF48EEF-1819-4F7F-ADAE-AEB62A458368
Q16437571,Bulat Aqchulaqov,Bulat Aqchulaqov,male,1971-04-09,11,https://primeminister.kz/en/government/composition,2022-01-14,Q107752334,Minister of Energy,2022-01-11,Q16437571-7EB21CBE-009D-4C5F-ADEF-40645774B06B
Q24350696,Dauren Abayev,Dauren Abaev,male,1979-04-18,11,https://primeminister.kz/en/government/composition,2022-01-14,Q107752585,Minister of Culture and Sports,2022-01-11,Q24350696-B6E41B32-2354-4967-BB9C-576710D5E464
Q4445713,Bakhyt Sultanov,Bakhyt Sultanov,male,1971-11-29,11,https://primeminister.kz/en/government/composition,2022-01-14,Q97358527,Deputy Prime Minister,2022-01-11,Q4445713-D8DEC8D9-29D8-4538-B687-F1E167899D29
Q4445713,Bakhyt Sultanov,Bakhyt Sultanov,male,1971-11-29,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752565,Minister of Trade and Integration,2019-07-17,Q4445713-E6FFD7E1-B0B6-4EAC-8FB1-56263E3DB30D
Q56825894,Alikhan Smailov,Alihan Smaiylov,male,1972-12-18,11,https://primeminister.kz/en/government/composition,2022-01-14,Q2416315,Prime Minister of the Republic of Kazakhstan,2022-01-05,Q56825894-2625BB3F-4F9E-441E-AA71-6AB4C4898020
Q65129668,Askhat Aimagambetov,Ashat Aimagambetov,male,1982-06-14,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752572,Minister of Education and Science,2019-06-13,Q65129668-C4EEE74C-4138-4DD8-8DFE-A1F37ADC88ED
Q70254110,Mukhtar Tileuberdi,Mukhtar Tleuberdi,male,1968-06-30,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752338,Minister of Foreign Affairs,2019-09-08,Q70254110-1C183D34-6CC8-43B4-88AD-FA9E9CA48DDA
Q70254110,Mukhtar Tileuberdi,Mukhtar Tleuberdi,male,1968-06-30,11,https://primeminister.kz/en/government/composition,2021-08-02,Q97358527,Deputy Prime Minister,2019-09-08,Q70254110-63529D26-8143-47EA-885F-A4FD26BF25EB
Q97185700,Yerulan Zhamaubayev,Erulan Jamaubaev,male,1974-03-25,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752295,Minister of Finance,2020-05-18,Q97185700-AF7FF2E6-603F-4A20-83AE-FF82A1818614
Q98103179,Bagdat Mussin,Bağdat Musin,male,1983-03-03,11,https://primeminister.kz/en/government/composition,2021-08-02,Q107752568,"Minister of Digital Development, Innovation and Aerospace Industry",2020-09-02,Q98103179-70D64E69-B969-4B53-B58E-EBF80AD78286
