item,itemLabel,startDate,endDate
Q2226968,Sauat Mynbayev,1999-07-26,2001-05-18
Q340561,Akhmetzhan Yessimov,2001-05-18,2004-05-15
,Serik Umbetov,2004-05-15,2005-08-11
Q4309432,Askar Myrzakhmetov,2005-08-25,2006-01-19
Q340561,Akhmetzhan Yessimov,2006-01-19,2008-04-04
,Aqylbek Kurishbaev,2008-04-04,2011-04-08
Q12530375,Asyljan Mamytbekov,2011-04-11,2016-05-06
Q4309432,Askar Myrzakhmetov,2016-05-06,2017-12-15
Q4527445,Umirzak Shukeyev,2017-12-15,2019-02-25
Q62714154,Saparhan Omarov,2019-02-25,2022-01-05
,Erbol Qaraşukeev,2022-01-11,
